int_ftse,int_dax,int_nikkei,int_spx
-8.0,27.0,-62.0,3.0
-26.0,-36.0,115.0,-6.0
21.0,77.0,-122.0,0.0
36.0,112.0,88.0,4.0
9.0,22.0,84.0,15.0
39.0,62.0,89.0,6.0
-13.0,-12.0,127.0,1.0
54.0,32.0,-1.0,1.0
-31.0,-17.0,20.0,-2.0
-28.0,2.0,98.0,12.0
72.0,118.0,-34.0,-8.0
-62.0,-28.0,-8.0,-2.0
-62.0,-67.0,-48.0,-3.0
10.0,14.0,9.0,-1.0
109.0,158.0,7.0,12.0
6.0,39.0,67.0,1.0
105.0,111.0,-45.0,19.0
-9.0,-2.0,98.0,0.0
-2.0,-10.0,-12.0,3.0
-15.0,-6.0,98.0,2.0
20.0,40.0,-13.0,2.0
-43.0,-96.0,-55.0,-9.0
53.0,46.0,52.0,9.0
-6.0,-10.0,53.0,-1.0
-7.0,29.0,208.0,-7.0
-7.0,-6.0,-22.0,15.0
20.0,97.0,146.0,3.0
40.0,100.0,101.0,0.0
-17.0,-40.0,-22.0,1.0
-12.0,-65.0,91.0,-5.0
21.0,-34.0,41.0,6.0
-2.0,55.0,52.0,2.0
-20.0,-15.0,-14.0,2.0
12.0,38.0,89.0,5.0
-56.0,-31.0,1.0,-7.0
60.0,85.0,-16.0,9.0
-20.0,-20.0,70.0,-5.0
-37.0,-55.0,-79.0,-5.0
-109.0,-233.0,-61.0,-21.0
26.0,38.0,-61.0,9.0
68.0,163.0,192.0,13.0
28.0,46.0,161.0,5.0
5.0,21.0,-40.0,1.0
63.0,94.0,10.0,24.0
-10.0,84.0,151.0,-1.0
-5.0,65.0,73.0,8.0
25.0,13.0,6.0,2.0
-4.0,-3.0,12.0,5.0
-70.0,-100.0,0.0,-4.0
0.0,17.0,-55.0,-3.0
0.0,-90.0,41.0,-10.0
-37.0,14.0,-116.0,5.0
48.0,84.0,7.0,19.0
-33.0,-1.0,237.0,-4.0
-61.0,-80.0,-73.0,-7.0
-66.0,-123.0,-68.0,-2.0
26.0,71.0,-31.0,5.0
106.0,110.0,26.0,11.0
-36.0,-74.0,-59.0,-6.0
-135.0,-198.0,-231.0,-15.0
20.0,-9.0,-52.0,0.0
0.0,0.0,-79.0,0.0
0.0,0.0,-142.0,-16.0
-128.0,-169.0,-8.0,-24.0
39.0,68.0,-80.0,10.0
76.0,69.0,66.0,19.0
-59.0,-160.0,113.0,-17.0
15.0,42.0,-167.0,-1.0
100.0,176.0,-6.0,21.0
-21.0,-69.0,203.0,-5.0
-1.0,-61.0,-79.0,-9.0
28.0,79.0,-27.0,2.0
-107.0,-227.0,-19.0,-12.0
44.0,67.0,-74.0,5.0
9.0,114.0,93.0,19.0
30.0,35.0,0.0,9.0
29.0,62.0,-41.0,4.0
-40.0,-40.0,0.0,-6.0
75.0,0.0,-170.0,8.0
-54.0,-51.0,30.0,-3.0
8.0,-16.0,0.0,-11.0
-111.0,-133.0,0.0,-22.0
0.0,8.0,-261.0,0.0
-101.0,-125.0,62.0,-6.0
-24.0,31.0,-136.0,-9.0
13.0,43.0,-36.0,3.0
32.0,61.0,-56.0,-4.0
-110.0,-128.0,20.0,-15.0
-28.0,-50.0,-73.0,-8.0
-32.0,-17.0,-99.0,-6.0
-67.0,-76.0,75.0,-20.0
-71.0,-37.0,-265.0,-9.0
37.0,60.0,22.0,20.0
99.0,104.0,96.0,1.0
-137.0,-150.0,-173.0,2.0
84.0,30.0,7.0,2.0
1.0,24.0,17.0,-3.0
5.0,-16.0,13.0,0.0
35.0,73.0,64.0,15.0
-94.0,-116.0,-24.0,-19.0
23.0,-16.0,-91.0,-3.0
-60.0,-214.0,-102.0,-32.0
0.0,-72.0,-145.0,0.0
0.0,-9.0,87.0,7.0
124.0,124.0,151.0,30.0
63.0,51.0,106.0,-1.0
-12.0,-14.0,-180.0,11.0
-3.0,11.0,165.0,-17.0
41.0,20.0,-88.0,16.0
10.0,-9.0,51.0,-10.0
-16.0,-14.0,-19.0,15.0
11.0,91.0,1.0,13.0
13.0,19.0,152.0,2.0
95.0,115.0,-66.0,13.0
36.0,29.0,97.0,-2.0
-56.0,-49.0,72.0,-30.0
-53.0,-80.0,-26.0,10.0
-63.0,-131.0,-64.0,-22.0
-4.0,4.0,-71.0,6.0
77.0,92.0,67.0,12.0
-30.0,-79.0,144.0,-2.0
78.0,267.0,132.0,33.0
69.0,80.0,-3.0,3.0
47.0,82.0,63.0,9.0
-3.0,-14.0,38.0,0.0
8.0,-29.0,-25.0,-7.0
-30.0,-125.0,-59.0,-13.0
-35.0,-23.0,-124.0,-2.0
37.0,51.0,-39.0,-11.0
0.0,15.0,-6.0,0.0
-56.0,-34.0,-131.0,-7.0
58.0,138.0,4.0,22.0
-4.0,8.0,0.0,-3.0
-33.0,12.0,31.0,10.0
56.0,107.0,-29.0,9.0
29.0,74.0,69.0,4.0
-63.0,-128.0,-126.0,-14.0
-118.0,-211.0,-161.0,-12.0
-34.0,-29.0,-20.0,-12.0
-1.0,16.0,-123.0,-1.0
75.0,176.0,78.0,23.0
54.0,107.0,123.0,25.0
66.0,85.0,69.0,0.0
-58.0,-2.0,60.0,-6.0
77.0,-18.0,-54.0,-4.0
-50.0,-148.0,12.0,-11.0
125.0,259.0,-98.0,26.0
21.0,53.0,171.0,4.0
33.0,49.0,77.0,7.0
4.0,-1.0,78.0,1.0
6.0,-2.0,97.0,0.0
-4.0,-20.0,-87.0,3.0
-16.0,-35.0,-6.0,-1.0
33.0,65.0,44.0,-1.0
-31.0,-28.0,-4.0,2.0
1.0,50.0,167.0,10.0
18.0,44.0,70.0,3.0
-28.0,-7.0,9.0,0.0
33.0,56.0,-15.0,-5.0
-83.0,-72.0,-25.0,0.0
2.0,-68.0,47.0,-11.0
0.0,22.0,-108.0,9.0
0.0,76.0,15.0,-1.0
-1.0,-45.0,-52.0,-1.0
-32.0,8.0,36.0,1.0
-24.0,-115.0,-86.0,-11.0
-8.0,75.0,-144.0,7.0
47.0,44.0,-56.0,0.0
-86.0,-82.0,-8.0,-2.0
-15.0,32.0,-96.0,-1.0
120.0,203.0,1.0,29.0
17.0,47.0,191.0,5.0
-1.0,-1.0,-2.0,-8.0
-1.0,97.0,-62.0,4.0
-10.0,33.0,152.0,3.0
37.0,-33.0,36.0,23.0
96.0,102.0,164.0,6.0
-22.0,-9.0,0.0,-4.0
-25.0,-56.0,-36.0,-2.0
20.0,43.0,109.0,2.0
-34.0,-1.0,-146.0,-1.0
-2.0,62.0,24.0,0.0
-14.0,-38.0,-41.0,-4.0
21.0,12.0,22.0,-15.0
-91.0,-149.0,-185.0,-8.0
11.0,14.0,43.0,14.0
-37.0,-74.0,-79.0,-7.0
78.0,110.0,-74.0,4.0
-11.0,-21.0,-10.0,1.0
16.0,17.0,-40.0,5.0
2.0,-17.0,78.0,11.0
44.0,92.0,39.0,-1.0
-30.0,-106.0,0.0,-5.0
-31.0,-57.0,-94.0,-14.0
-34.0,-29.0,-173.0,-9.0
53.0,76.0,-50.0,0.0
-36.0,-49.0,-12.0,-4.0
12.0,29.0,43.0,12.0
65.0,115.0,124.0,14.0
40.0,18.0,105.0,6.0
7.0,43.0,176.0,-3.0
-21.0,-57.0,20.0,-24.0
-14.0,-52.0,8.0,0.0
-85.0,-155.0,4.0,-20.0
7.0,19.0,-60.0,-5.0
1.0,8.0,101.0,4.0
1.0,31.0,-122.0,-1.0
-11.0,-28.0,-4.0,0.0
54.0,81.0,-88.0,0.0
-67.0,-24.0,87.0,1.0
79.0,75.0,18.0,15.0
7.0,28.0,105.0,-13.0
-29.0,-37.0,-44.0,3.0
45.0,51.0,-32.0,11.0
-93.0,-145.0,-3.0,-34.0
-15.0,-28.0,-135.0,-17.0
-7.0,-41.0,-80.0,2.0
-2.0,5.0,-81.0,1.0
19.0,1.0,-15.0,-6.0
-64.0,-68.0,3.0,-19.0
-45.0,-58.0,165.0,-2.0
-72.0,-93.0,195.0,6.0
132.0,173.0,129.0,27.0
11.0,49.0,-11.0,1.0
4.0,12.0,80.0,4.0
39.0,60.0,144.0,0.0
28.0,65.0,0.0,18.0
-33.0,-17.0,22.0,-3.0
13.0,40.0,35.0,-8.0
4.0,11.0,-115.0,11.0
67.0,57.0,92.0,6.0
-4.0,5.0,46.0,1.0
5.0,30.0,12.0,-7.0
-2.0,0.0,-26.0,-2.0
23.0,19.0,36.0,2.0
9.0,80.0,77.0,4.0
13.0,-17.0,-18.0,5.0
7.0,13.0,6.0,0.0
3.0,59.0,-8.0,9.0
21.0,25.0,56.0,1.0
-16.0,-33.0,161.0,-9.0
-8.0,15.0,-5.0,-6.0
-9.0,8.0,91.0,17.0
23.0,49.0,95.0,16.0
26.0,15.0,237.0,-11.0
-3.0,4.0,-121.0,8.0
-19.0,-36.0,-99.0,-13.0
15.0,0.0,0.0,-4.0
0.0,0.0,140.0,0.0
0.0,0.0,150.0,-7.0
0.0,19.0,92.0,-1.0
-29.0,-43.0,73.0,-16.0
-28.0,0.0,0.0,24.0
-474.7781145318231,-1532.431647790716,4201.566278513319,-138.3668846706014
604.7781145318231,1698.431647790716,-4201.566278513319,174.3668846706014
20.0,-22.0,0.0,-3.0
42.0,20.0,293.0,7.0
-25.0,-44.0,-89.0,-5.0
-11.0,-37.0,-91.0,-4.0
45.0,25.0,70.0,4.0
3.0,-12.0,74.0,11.0
20.0,7.0,149.0,0.0
-14.0,14.0,0.0,-2.0
10.0,-54.0,78.0,2.0
-14.0,16.0,-279.0,0.0
29.0,44.0,9.0,8.0
22.0,-33.0,304.0,5.0
26.0,46.0,-166.0,0.0
-1.0,-52.0,-38.0,7.0
18.0,11.0,-223.0,2.0
67.0,41.0,134.0,0.0
20.0,109.0,306.0,8.0
10.0,-24.0,-102.0,-2.0
45.0,15.0,42.0,7.0
-16.0,-37.0,247.0,-6.0
-47.0,-35.0,25.0,-3.0
71.0,57.0,53.0,15.0
-101.0,-195.0,69.0,-18.0
36.0,26.0,-214.0,16.0
13.0,-83.0,417.0,1.0
-67.0,9.0,-106.0,-3.0
35.0,62.0,-204.0,8.0
14.0,-19.0,0.0,0.0
61.0,27.0,216.0,2.0
21.0,51.0,-118.0,1.0
-32.0,-80.0,56.0,1.0
1.0,-38.0,-134.0,-2.0
-10.0,35.0,234.0,0.0
61.0,124.0,-35.0,11.0
16.0,-24.0,96.0,-19.0
-104.0,-145.0,-159.0,-9.0
44.0,78.0,76.0,13.0
20.0,112.0,277.0,-28.0
-85.0,-176.0,-264.0,9.0
55.0,78.0,-145.0,19.0
35.0,66.0,306.0,-1.0
18.0,-33.0,47.0,4.0
-33.0,-17.0,46.0,7.0
86.0,179.0,31.0,14.0
-4.0,49.0,249.0,2.0
12.0,20.0,36.0,3.0
44.0,47.0,315.0,7.0
20.0,-2.0,66.0,5.0
7.0,-18.0,-35.0,-4.0
-29.0,4.0,-75.0,2.0
48.0,88.0,142.0,9.0
-40.0,-16.0,179.0,-3.0
-32.0,-32.0,-340.0,-8.0
-16.0,-63.0,248.0,-4.0
-9.0,54.0,0.0,10.0
-44.0,-69.0,167.0,-13.0
4.0,-21.0,-297.0,11.0
-14.0,-41.0,208.0,-5.0
21.0,9.0,-75.0,12.0
-12.0,-90.0,22.0,-1.0
24.0,6.0,-158.0,7.0
0.0,0.0,62.0,0.0
0.0,0.0,-262.0,-7.0
79.0,148.0,-132.0,8.0
-70.0,-69.0,359.0,-17.0
-76.0,-57.0,272.0,6.0
-95.0,-159.0,199.0,-6.0
27.0,4.0,359.0,10.0
37.0,-25.0,0.0,5.0
74.0,173.0,96.0,19.0
29.0,61.0,261.0,6.0
-32.0,-127.0,-64.0,-5.0
-41.0,-32.0,-210.0,-36.0
-39.0,-30.0,-54.0,22.0
-60.0,-179.0,161.0,-22.0
-1.0,-30.0,-162.0,-11.0
43.0,-14.0,96.0,14.0
-6.0,19.0,252.0,7.0
126.0,180.0,-39.0,16.0
25.0,101.0,314.0,0.0
11.0,73.0,83.0,7.0
-16.0,-18.0,-42.0,-3.0
32.0,59.0,0.0,11.0
-28.0,40.0,-24.0,4.0
21.0,0.0,-61.0,-15.0
9.0,48.0,-105.0,15.0
61.0,161.0,0.0,17.0
0.0,-10.0,0.0,3.0
36.0,69.0,486.0,8.0
26.0,68.0,105.0,7.0
9.0,13.0,-94.0,-6.0
32.0,16.0,416.0,7.0
7.0,1.0,175.0,0.0
55.0,60.0,-24.0,17.0
7.0,23.0,338.0,8.0
-6.0,7.0,-59.0,-8.0
36.0,29.0,101.0,17.0
32.0,57.0,222.0,-1.0
48.0,17.0,21.0,3.0
37.0,58.0,246.0,-14.0
-144.0,-179.0,-1144.0,-5.0
-42.0,-46.0,129.0,-1.0
0.0,78.0,-470.0,0.0
108.0,97.0,169.0,11.0
-135.0,-144.0,15.0,-12.0
29.0,64.0,-737.0,6.0
-73.0,-52.0,185.0,-24.0
-58.0,-63.0,-513.0,10.0
33.0,10.0,272.0,-9.0
-139.0,-99.0,-519.0,-23.0
-83.0,-98.0,-110.0,14.0
75.0,156.0,-27.0,21.0
-11.0,53.0,637.0,-1.0
-60.0,-85.0,-197.0,-16.0
-41.0,-79.0,-28.0,-14.0
5.0,-48.0,-844.0,24.0
4.0,32.0,241.0,-10.0
22.0,88.0,347.0,13.0
44.0,14.0,-26.0,12.0
-26.0,-32.0,238.0,-23.0
-189.0,-269.0,-231.0,-40.0
-43.0,-139.0,216.0,4.0
-87.0,-97.0,-168.0,-19.0
72.0,119.0,-93.0,15.0
64.0,129.0,-135.0,15.0
78.0,50.0,379.0,10.0
-28.0,-31.0,464.0,-7.0
92.0,24.0,175.0,8.0
-4.0,-73.0,246.0,0.0
-74.0,-81.0,-43.0,1.0
192.0,165.0,-37.0,0.0
-46.0,-188.0,291.0,16.0
75.0,162.0,-200.0,9.0
63.0,89.0,363.0,12.0
-9.0,9.0,-56.0,0.0
39.0,92.0,56.0,23.0
1.0,54.0,34.0,5.0
42.0,22.0,0.0,2.0
-30.0,-33.0,93.0,-6.0
15.0,53.0,16.0,4.0
63.0,83.0,193.0,9.0
-4.0,-6.0,-219.0,3.0
-7.0,0.0,69.0,3.0
-26.0,-17.0,120.0,-3.0
23.0,65.0,-47.0,-7.0
-33.0,-81.0,-169.0,5.0
-33.0,-54.0,-433.0,1.0
6.0,15.0,-468.0,-6.0
10.0,12.0,208.0,0.0
51.0,4.0,-201.0,0.0
60.0,135.0,337.0,21.0
-34.0,-4.0,461.0,3.0
-28.0,-8.0,-208.0,-2.0
-15.0,-99.0,143.0,-10.0
-93.0,-39.0,-577.0,-7.0
18.0,58.0,-219.0,7.0
54.0,20.0,10.0,-6.0
-9.0,21.0,-96.0,-2.0
37.0,56.0,348.0,5.0
-24.0,23.0,183.0,-9.0
-104.0,-62.0,-298.0,-24.0
16.0,15.0,-102.0,-6.0
-34.0,-25.0,108.0,-9.0
-12.0,-66.0,-362.0,6.0
-63.0,-15.0,28.0,-10.0
56.0,112.0,-59.0,14.0
46.0,19.0,295.0,7.0
0.0,19.0,-24.0,-7.0
-52.0,-193.0,-94.0,-26.0
-10.0,-85.0,-204.0,4.0
53.0,37.0,121.0,4.0
-71.0,-91.0,-71.0,-6.0
94.0,140.0,184.0,0.0
-38.0,-63.0,406.0,7.0
6.0,15.0,75.0,14.0
58.0,39.0,11.0,2.0
15.0,41.0,-204.0,0.0
-17.0,1.0,345.0,16.0
53.0,170.0,218.0,12.0
5.0,49.0,2.0,6.0
0.0,-1.0,-38.0,-6.0
-5.0,15.0,17.0,4.0
39.0,104.0,0.0,10.0
-52.0,-17.0,-93.0,7.0
-12.0,40.0,194.0,21.0
67.0,58.0,261.0,-3.0
-29.0,-19.0,-24.0,-13.0
-39.0,-40.0,0.0,-8.0
14.0,29.0,-10.0,-4.0
-20.0,1.0,-112.0,-5.0
14.0,-1.0,179.0,6.0
-53.0,-3.0,-39.0,-7.0
-50.0,-67.0,-305.0,-10.0
-2.0,95.0,29.0,13.0
-23.0,-60.0,-314.0,-1.0
12.0,-32.0,-13.0,-15.0
4.0,25.0,-133.0,12.0
-16.0,-31.0,-171.0,-14.0
-72.0,-36.0,41.0,-21.0
-28.0,-39.0,143.0,1.0
93.0,169.0,157.0,36.0
57.0,39.0,210.0,11.0
20.0,-1.0,0.0,7.0
42.0,81.0,37.0,-12.0
22.0,42.0,26.0,23.0
5.0,-35.0,119.0,12.0
46.0,54.0,-25.0,11.0
32.0,2.0,132.0,0.0
41.0,80.0,20.0,10.0
-21.0,-28.0,-287.0,-8.0
39.0,61.0,60.0,6.0
8.0,5.0,-398.0,7.0
4.0,-7.0,308.0,3.0
49.0,44.0,-71.0,9.0
3.0,-12.0,177.0,-8.0
-46.0,23.0,-175.0,-7.0
3.0,-26.0,-126.0,5.0
29.0,30.0,0.0,6.0
-17.0,-28.0,24.0,-5.0
-5.0,31.0,112.0,8.0
-44.0,41.0,-109.0,-23.0
11.0,-3.0,-142.0,23.0
20.0,29.0,183.0,1.0
-2.0,-31.0,319.0,-4.0
-97.0,-22.0,-21.0,15.0
37.0,95.0,309.0,8.0
27.0,19.0,289.0,8.0
30.0,57.0,-1.0,-7.0
-25.0,-32.0,-38.0,-4.0
-17.0,9.0,-50.0,-6.0
0.0,-6.0,289.0,14.0
-7.0,23.0,16.0,9.0
20.0,80.0,238.0,-2.0
-58.0,-9.0,-104.0,0.0
13.0,61.0,-66.0,5.0
5.0,36.0,278.0,0.0
-4.0,18.0,-66.0,-2.0
-55.0,-4.0,-6.0,-5.0
-63.0,-178.0,94.0,-5.0
-23.0,-83.0,-342.0,-3.0
-11.0,-56.0,-230.0,-7.0
53.0,88.0,122.0,20.0
8.0,23.0,351.0,3.0
-36.0,-81.0,-39.0,-6.0
-16.0,-37.0,-96.0,-20.0
-62.0,-60.0,-174.0,-7.0
-6.0,-11.0,62.0,0.0
83.0,157.0,-251.0,11.0
-36.0,-78.0,126.0,-5.0
6.0,96.0,309.0,29.0
92.0,154.0,272.0,-1.0
22.0,65.0,11.0,9.0
72.0,88.0,0.0,9.0
16.0,0.0,19.0,6.0
0.0,0.0,120.0,0.0
0.0,0.0,165.0,9.0
56.0,101.0,4.0,-1.0
-19.0,-37.0,113.0,0.0
18.0,0.0,0.0,7.0
-1326.7781145318231,-3472.431647790716,-1694.433721486681,-560.3668846706014
1294.7781145318231,3320.431647790716,1694.433721486681,543.3668846706014
13.0,35.0,0.0,0.0
0.0,-7.0,-383.0,-5.0
25.0,78.0,-94.0,11.0
-34.0,-9.0,307.0,0.0
-30.0,-76.0,-241.0,1.0
48.0,52.0,32.0,4.0
18.0,37.0,0.0,-23.0
9.0,30.0,-490.0,19.0
53.0,193.0,386.0,10.0
-4.0,-16.0,-61.0,-3.0
14.0,25.0,-13.0,-7.0
7.0,-27.0,-93.0,0.0
-2.0,15.0,154.0,5.0
-8.0,-10.0,25.0,1.0
-53.0,-89.0,-125.0,-16.0
-110.0,-239.0,-304.0,-38.0
-113.0,-43.0,-386.0,-9.0
22.0,57.0,-25.0,11.0
-28.0,-70.0,403.0,-18.0
-6.0,37.0,-376.0,20.0
-28.0,-67.0,-93.0,-12.0
-45.0,-120.0,-295.0,-41.0
-16.0,-59.0,-611.0,14.0
8.0,-11.0,172.0,-4.0
101.0,140.0,-25.0,22.0
13.0,45.0,307.0,24.0
20.0,-12.0,256.0,2.0
81.0,189.0,0.0,20.0
3.0,62.0,82.0,0.0
-16.0,56.0,-266.0,10.0
4.0,66.0,-221.0,9.0
72.0,-6.0,80.0,0.0
61.0,3.0,450.0,2.0
0.0,1.0,-77.0,-12.0
16.0,-42.0,-317.0,11.0
26.0,38.0,416.0,-3.0
27.0,52.0,-28.0,11.0
-35.0,-9.0,214.0,-2.0
-31.0,-38.0,-81.0,0.0
11.0,-73.0,-47.0,9.0
-1.0,104.0,-82.0,5.0
-101.0,-334.0,-189.0,-14.0
115.0,231.0,69.0,28.0
-48.0,-47.0,176.0,0.0
13.0,0.0,237.0,4.0
-76.0,-192.0,140.0,1.0
-23.0,-85.0,-154.0,-1.0
-4.0,42.0,104.0,-10.0
-65.0,-119.0,-394.0,1.0
-67.0,-171.0,-15.0,-22.0
-26.0,39.0,-488.0,-5.0
41.0,124.0,-50.0,17.0
37.0,62.0,134.0,14.0
-32.0,35.0,51.0,-12.0
-31.0,19.0,-238.0,12.0
15.0,46.0,0.0,-6.0
-37.0,-154.0,251.0,-9.0
84.0,150.0,-52.0,8.0
1.0,110.0,54.0,-13.0
-17.0,3.0,145.0,-3.0
27.0,136.0,74.0,8.0
-17.0,-32.0,131.0,15.0
54.0,48.0,-36.0,13.0
7.0,20.0,155.0,5.0
-10.0,5.0,125.0,-2.0
46.0,67.0,-8.0,-23.0
-73.0,-185.0,-255.0,-20.0
-32.0,-20.0,-202.0,6.0
45.0,16.0,-307.0,21.0
6.0,-52.0,1.0,-39.0
-80.0,-139.0,-340.0,-18.0
22.0,24.0,-50.0,15.0
-42.0,-166.0,86.0,12.0
43.0,144.0,421.0,20.0
41.0,92.0,0.0,2.0
0.0,0.0,99.0,0.0
0.0,0.0,-4.0,7.0
56.0,191.0,-124.0,8.0
-7.0,-56.0,158.0,-4.0
29.0,4.0,-142.0,3.0
-18.0,-147.0,25.0,-15.0
15.0,45.0,-141.0,6.0
69.0,138.0,0.0,9.0
11.0,19.0,16.0,5.0
28.0,0.0,181.0,0.0
14.0,-47.0,-28.0,-2.0
0.0,-27.0,0.0,3.0
-24.0,-62.0,0.0,-17.0
-2.0,54.0,-424.0,11.0
43.0,86.0,130.0,-3.0
-25.0,-26.0,36.0,3.0
37.0,121.0,-50.0,18.0
22.0,52.0,276.0,1.0
5.0,0.0,-20.0,-9.0
-38.0,-98.0,-107.0,-18.0
15.0,-27.0,-202.0,7.0
-11.0,30.0,-90.0,8.0
-42.0,-20.0,69.0,-13.0
19.0,58.0,-33.0,16.0
-1.0,23.0,295.0,4.0
-5.0,48.0,125.0,8.0
0.0,124.0,140.0,0.0
29.0,48.0,34.0,11.0
7.0,-1.0,34.0,-2.0
20.0,-1.0,11.0,11.0
-27.0,5.0,-49.0,3.0
20.0,7.0,303.0,1.0
-28.0,-31.0,99.0,0.0
-18.0,7.0,33.0,3.0
-5.0,21.0,12.0,13.0
45.0,40.0,-2.0,9.0
16.0,21.0,47.0,2.0
-1.0,20.0,-130.0,-1.0
-35.0,-79.0,75.0,-7.0
5.0,-11.0,-96.0,-13.0
-66.0,-26.0,124.0,6.0
-23.0,-29.0,-164.0,1.0
12.0,37.0,42.0,4.0
12.0,10.0,140.0,15.0
30.0,74.0,246.0,3.0
17.0,-17.0,-12.0,3.0
-25.0,-67.0,20.0,0.0
-13.0,18.0,7.0,-13.0
-54.0,-71.0,-110.0,10.0
2.0,-63.0,42.0,-2.0
22.0,11.0,-213.0,3.0
-14.0,18.0,67.0,0.0
59.0,69.0,164.0,13.0
14.0,9.0,43.0,1.0
49.0,118.0,-21.0,11.0
1.0,-20.0,89.0,0.0
-43.0,-103.0,-58.0,-8.0
-85.0,-134.0,-65.0,-14.0
-20.0,36.0,-12.0,9.0
-46.0,-149.0,-86.0,-8.0
18.0,7.0,-52.0,3.0
56.0,117.0,132.0,10.0
-36.0,-64.0,99.0,-4.0
74.0,140.0,-16.0,8.0
-46.0,-106.0,-9.0,-23.0
11.0,-33.0,-155.0,20.0
-21.0,-108.0,0.0,-5.0
67.0,122.0,128.0,10.0
3.0,19.0,-15.0,4.0
23.0,41.0,-44.0,0.0
-30.0,-150.0,173.0,-9.0
-3.0,-46.0,72.0,0.0
19.0,55.0,89.0,-9.0
-34.0,-60.0,28.0,1.0
-43.0,-186.0,-26.0,-40.0
-51.0,-197.0,-97.0,-5.0
-2.0,-56.0,-49.0,13.0
5.0,35.0,-154.0,-18.0
-46.0,-59.0,-161.0,0.0
-39.0,-92.0,73.0,-11.0
-30.0,-29.0,-454.0,22.0
65.0,171.0,352.0,5.0
0.0,-111.0,31.0,-3.0
24.0,129.0,52.0,13.0
29.0,27.0,101.0,9.0
4.0,-133.0,4.0,0.0
52.0,153.0,4.0,16.0
38.0,89.0,127.0,10.0
-24.0,-20.0,5.0,5.0
22.0,87.0,132.0,6.0
-2.0,-62.0,-47.0,-4.0
0.0,171.0,74.0,9.0
47.0,78.0,-92.0,3.0
0.0,-19.0,13.0,0.0
0.0,-107.0,-75.0,-4.0
0.0,8.0,-35.0,7.0
0.0,9.0,52.0,0.0
7.0,28.0,192.0,-1.0
44.0,119.0,60.0,-2.0
4.0,98.0,-52.0,-3.0
0.0,23.0,-8.0,10.0
-43.0,11.0,37.0,-6.0
-5.0,-48.0,44.0,-13.0
1.0,-10.0,39.0,7.0
-31.0,-9.0,121.0,2.0
7.0,-40.0,39.0,-12.0
-2.0,8.0,0.0,-1.0
-12.0,-27.0,-37.0,14.0
-12.0,29.0,-23.0,3.0
39.0,137.0,179.0,10.0
18.0,1.0,254.0,-1.0
-64.0,-50.0,-116.0,-16.0
-97.0,-154.0,0.0,-12.0
30.0,66.0,-38.0,16.0
-67.0,-151.0,207.0,-33.0
10.0,-20.0,-145.0,17.0
-3.0,-68.0,81.0,-5.0
-24.0,52.0,-137.0,-5.0
-65.0,-92.0,-91.0,-26.0
-111.0,-187.0,-421.0,0.0
81.0,0.0,47.0,21.0
36.0,14.0,182.0,-3.0
-68.0,-123.0,-107.0,-29.0
-13.0,-91.0,-188.0,33.0
-51.0,10.0,-117.0,-40.0
-92.0,-217.0,-178.0,-22.0
27.0,24.0,0.0,-32.0
26.0,13.0,-364.0,3.0
-181.0,-254.0,137.0,-15.0
-16.0,11.0,-335.0,0.0
115.0,268.0,-206.0,24.0
-43.0,-133.0,579.0,18.0
105.0,169.0,-307.0,37.0
27.0,54.0,391.0,-14.0
20.0,107.0,-57.0,23.0
-31.0,-60.0,153.0,14.0
-25.0,-85.0,97.0,-3.0
39.0,166.0,-59.0,24.0
51.0,14.0,224.0,-3.0
10.0,32.0,105.0,12.0
83.0,212.0,755.0,24.0
-59.0,-75.0,0.0,-1.0
-34.0,-85.0,449.0,-5.0
86.0,149.0,75.0,11.0
12.0,62.0,-145.0,8.0
16.0,-86.0,88.0,0.0
44.0,60.0,-100.0,7.0
16.0,18.0,344.0,1.0
-16.0,-159.0,73.0,-1.0
24.0,38.0,195.0,1.0
19.0,4.0,98.0,0.0
17.0,54.0,-517.0,2.0
38.0,150.0,371.0,10.0
-13.0,16.0,-56.0,-3.0
-18.0,11.0,12.0,4.0
72.0,249.0,57.0,11.0
-21.0,53.0,0.0,6.0
2.0,76.0,50.0,-2.0
-2.0,54.0,-24.0,5.0
-6.0,59.0,-135.0,0.0
-1.0,6.0,211.0,-5.0
-66.0,-17.0,131.0,-14.0
86.0,-29.0,73.0,13.0
-26.0,37.0,57.0,8.0
-37.0,-120.0,167.0,-3.0
63.0,236.0,33.0,4.0
-70.0,-73.0,15.0,-15.0
-143.0,-221.0,-122.0,-1.0
-29.0,6.0,-401.0,-33.0
-39.0,63.0,-155.0,9.0
-161.0,-268.0,114.0,-33.0
-118.0,-260.0,-272.0,-13.0
149.0,229.0,-344.0,-17.0
5.0,-19.0,64.0,40.0
130.0,267.0,391.0,49.0
79.0,-25.0,411.0,9.0
31.0,79.0,14.0,8.0
22.0,57.0,0.0,4.0
11.0,0.0,219.0,-1.0
0.0,0.0,-46.0,0.0
0.0,0.0,10.0,7.0
24.0,5.0,-89.0,2.0
-86.0,-122.0,-279.0,-10.0
19.0,0.0,0.0,-22.0
-1143.7781145318231,-3725.431647790716,-2853.433721486681,-770.3668846706014
1124.7781145318231,3684.431647790716,2853.433721486681,770.3668846706014
-130.0,-291.0,-42.0,-38.0
-51.0,-4.0,-525.0,-18.0
53.0,49.0,2.0,23.0
150.0,319.0,282.0,37.0
-68.0,-189.0,30.0,-18.0
0.0,133.0,0.0,-16.0
